"","x"
"CG3725-PG",1.02715508400592e-08
"CG3725-PD",1.02715508400592e-08
"CG3725-PC",1.02715508400592e-08
"CG3725-PH",1.02715508400592e-08
"CG3725-PF",1.02715508400592e-08
"CG4168",0.376808070813643
"CG14691-PB",0.795547101000042
"CG14691-PA",0.810121631171334
"CG16989",0.255096336389649
"CG18076",0.303497552744642
"CG34380",0.532428771580471
"CG5270",0.218212851988639
"CG43737",0.092294917721941
"CG33861",1.65995678626664e-08
"CG8235",0.409415180351612
"CG11491-PC",0.32278993337143
"CG11491-PE",0.449654629630788
"CG11491-PB",0.32278993337143
"CG11491-PA",0.431198209277425
"CG11491-PG",0.438770819173945
"CG11491-PH",0.32278993337143
"CG11491-PI",0.32278993337143
"CG11491-PJ",0.4061303279334
"CG11491-PP",0.32278993337143
"CG11491-PQ",0.32278993337143
"CG11491-PL",0.4061303279334
"CG11491-PM",0.449654629630788
"CG11491-PN",0.449654629630788
"CG11491-PO",0.438770819173945
"CG42514",0.581748754979827
"CG10005",0.492927144268593
"CG13848",0.22030710554208
"CG13044",0.74871601123349
"CG10305",0.111700766432046
"CG9916",0.299350201301727
"CG11883",0.558181085587281
"CG18505",0.743977726808505
"CG42515",0.33533992683841
"CG10981-PB",1.0989988008848e-08
"CG4659",0.181355710740865
"CG32708",0.0808703195858886
"CG42360",0.83501964091473
"CG3926",0.193851720808385
"CG17360",0.253233956130411
"CG11307",0.351115838690313
"CG11123",0.735319357027286
"CG9126-PA",0.109484835326319
"CG9126-PD",0.109484835326319
"CG9126-PE",0.211897722482382
"CG9126-PF",1.04257246108582e-08
"CG10851-PA",1.26107080325024e-08
"CG10851-PB",1.06765908041921e-08
"CG10851-PF",0.204901009858914
"CG10851-PD",0.239273023530673
"CG10851-PC",1.26107080325024e-08
"CG10851-PI",0.239273023530673
"CG10851-PK",0.204901009858914
"CG10851-PM",1.02502534199807e-08
"CG10851-PN",1.26107080325024e-08
"CG10851-PO",1.02502534199807e-08
"CG43143-PD",0.250512297627384
"CG43143-PA",0.153394047625891
"CG43143-PC",0.153394047625891
"CG43143-PB",0.153394047625891
"CG43143-PE",0.355591551719385
"CG43143-PF",0.278598169053705
"CG43143-PG",0.250512297627384
"CG43143-PH",0.278598169053705
"CG43143-PI",0.355591551719385
"CG11009",0.128652591786536
"CG4395",0.641613620208812
"CG8783",1.45801226086806e-08
"CG9350",0.241181077371593
"CG8031",1.21627043102184e-08
"CG8069",1.04382431614909e-08
"CG1671",0.773871266315657
"CG33639",0.170695915051756
"CG8323",0.426997701306727
"CG3265",0.452189958895554
"CG8191",0.117734431928869
"CG3508",1.74758818593943e-08
"CG30469",0.599877599389489
"CG6762",0.250254027459297
"CG30284",0.563352021466731
"CG10778",0.109289720258937
"CG9244",1.07737814369929e-08
"CG11992",0.0954893332903508
"CG11924-PC",0.66706646995183
"CG11924-PB",0.66706646995183
"CG11924-PA",0.71877730231966
"CG11924-PF",0.66706646995183
"CG11924-PE",0.66706646995183
"CG2540",0.125949953545838
"CG6523",0.438087314504531
"CG13117",0.315972437672059
"CG6067",0.388523313440868
"CG7761",0.728060705803103
"CG7267",0.285884206504315
"CG11418-PA",0.357506688899101
"CG11418-PB",0.504271780032937
"CG11418-PC",0.357506688899101
"CG11418-PD",0.504271780032937
"CG1486",1.0205211721631e-08
"CG33818",0.0964004706971511
"CG32210",0.0924091122505854
"CG3666",0.402052403027734
"CG31038-PA",0.574894218395418
"CG31038-PB",0.581584575331337
"CG31038-PD",0.581584575331337
"CG31038-PE",0.574894218395418
"CG9704",0.512798894961004
"CG32022",1.29730307702321e-08
"CG42309-PE",0.470277714469422
"CG42309-PB",0.633045508831401
"CG8729",0.768011579588905
"CG43664",0.0804722255388323
"CG18608",1.006680175105e-08
"CG44085-PC",0.538052929816614
"CG44085-PD",0.508265566884058
"CG44085-PH",0.525159320127773
"CG44085-PF",0.525159320127773
"CG44085-PG",0.355423588194485
"CG44085-PM",0.525159320127773
"CG44085-PI",0.525159320127773
"CG44085-PJ",0.525159320127773
"CG44085-PK",0.525159320127773
"CG44085-PL",0.525159320127773
"CG44085-PN",0.279730947855076
"CG44085-PO",0.462537827852218
"CG44085-PP",0.462537827852218
"CG30460-PI",0.785459893845987
"CG30460-PB",0.757765486599037
"CG30460-PC",0.757765486599037
"CG30460-PA",0.757765486599037
"CG30460-PD",0.757765486599037
"CG30460-PE",0.757765486599037
"CG30460-PF",0.757765486599037
"CG30460-PG",0.757765486599037
"CG30460-PH",0.785459893845987
"CG9399",0.262219390900074
"CG6734",0.268785677704419
"CG13281",1.01486307422212e-08
"CG32169-PE",0.360365833910676
"CG32169-PF",0.329502268262255
"CG32169-PA",0.351663852948398
"CG32169-PB",0.344851216599581
"CG32169-PC",0.360365833910676
"CG32169-PD",0.325329692864692
"CG32169-PG",0.351663852948398
"CG10374",0.554197049438025
"CG8171",0.365073325750672
"CG32444",0.539432476843166
"CG7885",0.186759636633452
"CG8264",1.0206528938621e-08
"CG34228",1.0922905974868e-08
"CG1475",1.06620669800057e-08
"CG8887",0.159203197886451
"CG41434",1.31442262334183e-08
"CG32797",0.457003692989174
"CG42337",0.430038887642054
"CG11695",1.35816389157978e-08
"CG14810",0.144753924601401
"CG2982",0.211917421269978
"CG8363",0.433180625924108
"CG11899",0.451884721125432
"CG32647",0.341419112783094
"CG9902",0.435027040502483
"CG6842",1.01547221989746e-08
"CG43758",0.275114943987357
"CG10095",0.644621219140189
"CG11577",0.257333053365258
"CG10986",0.775555608958696
"CG9414",0.340988788640099
"CG31873",0.476029679354968
"CG6215",0.240534182533268
"CG1303",0.319043274489366
"CG18249",0.489296419832809
"CG13421",0.626302981604892
"CG6410",0.560603821379757
"CG10653",0.163163975610279
"CG8394",0.197520165575101
"CG33671",0.686444792865964
"CG13937-PD",0.567640182595106
"CG13937-PE",0.567640182595106
"CG13937-PF",0.520989913007922
"CG13937-PG",0.520989913007922
"CG13937-PH",0.55712315334888
"CG13937-PI",0.567640182595106
"CG5505-PD",0.582068575997237
"CG5505-PB",0.582068575997237
"CG5505-PC",0.582068575997237
"CG5505-PI",0.644140802118214
"CG5505-PJ",0.644140802118214
"CG5505-PG",0.644140802118214
"CG5505-PH",0.644140802118214
"CG44154-PA",1.30202049123519e-08
"CG44154-PB",0.201957833830276
"CG44154-PC",1.30202049123519e-08
"CG44154-PD",0.222294564994369
"CG44154-PE",0.213837740725309
"CG44154-PF",0.222294564994369
"CG31086",1.24309200104346e-08
"CG10997",0.195022423882122
"CG6144",0.498160823600545
"CG8408-PA",0.343013529387993
"CG8408-PB",0.279205775384726
"CG3539",0.245581300161964
"CG33856",1.54983173688863e-08
"CG5455",0.310711383371369
"CG3333",0.278610379430928
"CG5880",0.490460812620727
"CG4548",1.32808414723287e-08
"CG32197",0.600254502255451
"CG9205",0.441392681900491
"CG6092",0.44711380980193
"CG4880",0.717840433134787
"CG7034",0.709302915110163
"CG1081",1.32914343084162e-08
"CG8495",1.00666663383243e-08
"CG12125",0.293080930816935
"CG18090",0.137032317402529
"CG3744",0.427076234090661
"CG4396",0.31135276410641
"CG33239",0.663415377994808
"CG4567",0.580955770175063
"CG12292",0.669210290441191
"CG3654",3.44427518872326e-08
"CG11380",0.441072171690589
"CG32217",1.00648935265471e-08
"CG6948",0.0966672643031452
"CG43161-PB",0.751485249579243
"CG43161-PD",0.721941755998407
"CG43161-PE",0.776320925192065
"CG3820",0.143054395571432
"CG4679",0.421053301338707
"CG32685",0.38775586839347
"CG10697",0.448376540413358
"CG14174",1.32413411241222e-08
"CG9797",1.02073716022919e-08
"CG4751",0.238356823416425
"CG3709",1.1129627590434e-08
"CG6764",1.57311826947578e-08
"CG1163",0.421065893112573
"CG10946",0.191677366165062
"CG7047",1.0972363876019e-08
"CG31176",0.682352420065818
"CG17471",1.0076488376893e-08
"CG4325",0.332101091448164
"CG40172",1.00607796626291e-08
"CG2101",0.531170698736498
"CG5522",0.503421497966039
"CG6876",0.623726266050215
"CG15201",0.501252858692284
"CG10635",1.04611201135606e-08
"CG3268",1.07001296987173e-08
"CG17508-PA",0.568655122053582
"CG17508-PB",1.1938682900131e-08
"CG2774",0.0942760993101948
"CG6299",0.750463245707373
"CG18478",0.60139310241658
"CG13410",0.287845366318719
"CG5482",1.22094302874819e-08
"CG9839",0.360930045104513
"CG10045",0.473667452883064
"CG8243",0.243297049853766
"CG1847",0.546709504078578
"CG8780-PA",1.01931083460643e-08
"CG8780-PB",1.04443613027104e-08
"CG8780-PC",1.04443613027104e-08
"CG8780-PD",1.04443613027104e-08
"CG9448",0.197667689046315
"CG31992",1.24558560748015e-08
"CG7128",1.20590781242159e-08
"CG17611",0.369720953678213
"CG9261",0.0959930951756008
"CG15209",0.244118066881936
"CG12699",0.424588409471375
"CG17183",0.117082870419036
"CG33960",0.211360062788149
"CG4531",0.196501550452256
"CG5758",0.13388217993806
"CG8714",0.191732630689809
"CG3552",0.670339591962136
"CG6779",0.424213191129694
"CG17660",0.100346595817266
"CG3008",0.287004732441496
"CG2976",0.389596108027319
"CG10377",1.05679210740395e-08
"CG6981",0.676478455381379
"CG14431",0.136329234816486
"CG7486-PD",0.386405366580236
"CG7486-PE",0.386405366580236
"CG7486-PF",0.358173123721793
"CG17704",1.04637562261098e-08
"CG10303",1.44064447517406e-08
"CG9519",0.460625756729635
"CG32767",0.524842335889715
"CG32823",1.11812376513323e-08
"CG13648",0.365716504288946
"CG5802",1.07892901776545e-08
"CG1644",0.381532796243845
"CG42724-PF",1.15319415859747e-08
"CG42724-PC",0.287791264394085
"CG42724-PE",0.418046913567617
"CG42724-PG",0.513727175099406
"CG42724-PH",1.15319415859747e-08
"CG42724-PI",0.418046913567617
"CG42724-PJ",1.15319415859747e-08
"CG42724-PK",0.287791264394085
"CG8206",0.477255580144467
"CG3568",0.761820809958723
"CG34126-PB",0.67230740979536
"CG34126-PD",0.67230740979536
"CG34126-PE",0.67230740979536
"CG34126-PF",0.633636493008549
"CG34126-PG",0.641243185087427
"CG11303-PA",1.10127058816806e-08
"CG11303-PB",0.704095836505623
"CG11303-PC",1.10127058816806e-08
"CG8257",0.355479566299456
"CG34141",0.608333140826941
"CG5844",0.200814683929983
"CG13139",0.429475477370946
"CG3499",0.346138312346615
"CG4035",0.307503140742513
"CG33057",0.464054298043902
"CG30281",0.375291254545948
"CG1698",0.578805887134262
"CG34231",1.002265526331e-08
"CG8132",0.640095726261831
"CG3689-PB",0.101061435147077
"CG3689-PC",0.0950084402909335
"CG4300-PA",0.572990470640202
"CG4300-PB",0.412554690140711
"CG7865",0.237285749415148
"CG34449-PA",0.260326501790799
"CG34449-PB",0.260326501790799
"CG34449-PC",0.52420787506781
"CG34449-PD",0.52420787506781
"CG34449-PE",0.260326501790799
"CG10212",0.838623388951497
"CG9311",0.521547194201573
"CG1545",0.21909738712208
"CG12637",0.535463394634254
"CG8274",1.07786624639915e-08
"CG8893",0.25812259293477
"CG4705",0.530532349083468
"CG2139",0.288308811567129
"CG43778",0.355711552640072
"CG9999",1.00969942727688e-08
"CG2095",0.182212263285786
"CG9865",0.196859619281616
"CG3050",0.714521118398494
"CG5390",0.413592734001952
"CG5154",0.553534872296843
"CG2938",0.337210738024269
"CG14709",0.548732123693527
"CG8625",0.403041401935448
"CG8578",1.25462207426547e-08
"CG4715",0.318753618471775
"CG5333",0.243857739249301
"CG42677-PB",0.39621916405403
"CG42677-PC",0.450751463209281
"CG42677-PD",0.450751463209281
"CG42677-PE",0.450751463209281
"CG42677-PF",0.450751463209281
"CG4957",0.534953000206396
"CG10952-PA",0.44127113243274
"CG10915",1.0575402650286e-08
"CG11255",0.493514253172797
"CG33250",0.594115033573087
"CG12664",0.746873763827843
"CG14543",1.12559029022557e-08
"CG11151",0.226348563315869
"CG17592",0.139220881886514
"CG6975",0.276271508144487
"CG10348",0.0855738918896403
"CG11098",0.224731624005164
"CG15104",0.404818472229416
"CG4026",0.505355331038267
"CG14277",0.476185029622459
"CG31205",0.866555508593745
"CG9395",0.246406715524646
"CG3984",0.650596214939527
"CG17246",0.168153323385198
"CG10560",0.798302404624752
"CG6103-PE",1.08421583339247e-08
"CG6103-PG",1.00688818537022e-08
"CG6103-PD",1.00559469368625e-08
"CG6103-PF",1.03708956343547e-08
"CG6103-PH",1.03708956343547e-08
"CG6103-PI",1.00688818537022e-08
"CG6103-PJ",1.04801315213176e-08
"CG6103-PN",1.00688818537022e-08
"CG6103-PO",1.04801315213176e-08
"CG6103-PK",1.01452259459277e-08
"CG6103-PL",1.04747703160666e-08
"CG6103-PM",1.10263009616954e-08
"CG34409",0.66089377476137
"CG8722",0.419947565159613
"CG7563-PB",0.439417691616719
"CG7563-PA",0.3889686035354
"CG7563-PC",0.439417691616719
"CG32435",0.423908777193927
"CG14419",0.566227368227546
"CG12034",0.0768986403568379
"CG33247",0.678023534525514
"CG1873",0.116175143658188
"CG6254",1.01616871670275e-08
"CG33288",1.07230581823994e-08
"CG8298",0.449675258093662
"CG15727",0.256881827849861
"CG4686",1.55350101054147e-08
"CG1363",0.438621583859149
"CG7255-PF",0.604006769757165
"CG7255-PG",0.6665662736928
"CG7255-PH",0.604006769757165
"CG7255-PE",0.6665662736928
"CG7255-PI",0.6665662736928
"CG41106",1.08308097643702e-08
"CG7130",0.181908251500461
"CG33554",0.136608548705008
"CG5164",0.81899804646752
"CG6937",0.192555600170197
"CG8491",1.50122135126066e-08
"CG8736",0.445718944098386
"CG6514",0.277246608682818
"CG11010",0.59697230218777
"CG14939",1.37711411312726e-08
"CG7839",0.376431859209802
"CG32344",0.233829298458699
"CG3380",0.52374749860357
"CG11396",1.28012457563401e-08
"CG34148",0.587455182060258
"CG6231",0.40590622155289
"CG7420",0.236825434606472
"CG4800",0.0969515821843698
"CG9669",1.04549680942656e-08
"CG42795-PB",1.09862119669359e-08
"CG15439",0.124278382677793
"CG15482",0.235478693457303
"CG1839",0.20345694951166
"CG13439",0.475613496253363
"CG4938",0.546377546438715
"CG4293",0.136386165877572
"CG4858",1.16911639430281e-08
"CG9626",0.416881960883812
"CG13751",1.15731734336627e-08
"CG8651",0.534454087151723
"CG9424-PA",0.412434799926885
"CG9424-PB",0.517556790899363
"CG33332",1.21283850257087e-08
"CG17322",0.57282144938831
"CG17778",0.387476189774315
"CG6617",1.12540121286627e-08
"CG42672-PN",0.714352548329988
"CG42672-PL",0.518021907155044
"CG42672-PF",0.518021907155044
"CG42672-PG",0.518021907155044
"CG42672-PH",0.613926129203434
"CG4209",1.00592932922183e-08
"CG10120",0.408548404927273
"CG4079",0.224473808472749
"CG1901",1.64028706125478e-08
"CG3191",0.795642299709277
"CG10754",1.06542422803725e-08
"CG30481",1.01419938271054e-08
"CG5962",1.34229130810614e-08
"CG10719",0.0947492631357857
"CG7758",0.286086784093332
"CG15658",0.574800843986051
"CG32037",0.298565046967564
"CG7459",0.500469844017156
"CG8086-PA",0.208167157779178
"CG8086-PB",0.578809489716774
"CG8086-PG",0.692876325782029
"CG8086-PH",0.692876325782029
"CG8086-PI",0.692876325782029
"CG8086-PJ",0.689140991363812
"CG8086-PK",0.656449595881688
"CG8086-PL",0.692876325782029
"CG8086-PN",0.671532986329497
"CG8086-PM",0.671532986329497
"CG8086-PO",0.671532986329497
"CG8086-PP",0.692876325782029
"CG1841",0.635544715769521
"CG17216",0.19355219626741
"CG8998",0.181798809732203
"CG12821",0.253065101393628
"CG4059",0.212501529013685
"CG31064-PA",0.663138294410208
"CG31064-PB",0.48818347616052
"CG31064-PE",0.663138294410208
"CG12107",0.422941329056832
"CG11459",0.747869710365561
"CG9791",1.01314575965969e-08
"CG15582",0.277285375313888
"CG15269",1.66951413696315e-08
"CG14253",0.388910612964238
"CG1128",0.812662981347439
"CG12822-PA",0.402610010905241
"CG12822-PB",0.583342629137321
"CG14757",0.618494338605858
"CG12268",0.489844663058289
"CG14562",0.244350884633595
"CG8180",0.310384423166356
"CG5609",1.1904002723659e-08
"CG33713",1.24353402716487e-08
"CG14608",0.666033243440493
"CG2807",0.620994552400081
"CG32213",1.03359569546263e-08
"CG10369-PA",0.223311887272102
"CG10369-PB",0.171774499170224
"CG8598",0.65737045101456
"CG3605",0.32127156045319
"CG5102",0.0789908676920898
"CG8155",0.422252614615969
"CG2698-PA",1.39717434013137e-08
"CG2698-PC",0.215517151266246
"CG2698-PD",1.39717434013137e-08
"CG2698-PE",1.15398248170222e-08
"CG2698-PG",1.15398248170222e-08
"CG2698-PH",1.15398248170222e-08
"CG2698-PI",1.15398248170222e-08
"CG1129",1.3152490115055e-08
"CG11265",1.00419655827165e-08
"CG5569",0.242127702437849
"CG31692",0.481309971140411
"CG1461",0.329798419847836
"CG31423",0.182867971147798
"CG15628",0.28745349922741
"CG4502",0.555841287107802
"CG8402",1.50579776624575e-08
"CG31666",0.0778331701166159
"CG33884",1.04120997631255e-08
"CG3001-PA",0.370337274371559
"CG3001-PB",0.496055315425707
"CG3001-PC",0.496055315425707
"CG3798",0.17154242027318
"CG33107",0.362567741081392
"CG32700",0.33717246176538
"CG7516",0.361498417990716
"CG14886",0.631583821233536
"CG4464",1.37544799338948e-08
"CG4257",0.285063738110767
"CG33720",0.405941300434424
"CG3034",0.084620562937842
"CG5175",0.439776872576284
"CG7971-PC",0.207684069838346
"CG7971-PA",0.233022797117364
"CG7971-PG",0.233022797117364
"CG7971-PF",0.19249744506694
"CG31098",0.766064088018927
"CG5916",0.545964669731311
"CG30495",0.367671795562498
"CG6315-PA",0.211301696823611
"CG6315-PB",0.376321808193818
"CG6315-PC",0.376321808193818
"CG6315-PD",0.376321808193818
"CG15811",0.121358041895607
"CG6756",0.383682881417387
"CG10908",0.351555974149699
"CG10975",1.12533843962878e-08
"CG5760",0.322660918810793
"CG7921",0.230392922180985
"CG2064",0.790824982125059
"CG4673",0.654151593060211
"CG8549",0.481617995508219
"CG32121",0.15994059746815
"CG11993",1.02871058483315e-08
"CG34362",1.04366697033292e-08
"CG14100",1.08183024101403e-08
"CG1520",0.321644728347657
"CG10573",0.10746082844959
"CG10326",0.110812232506564
"CG32627",0.287424561654102
"CG11148",1.05479481804087e-08
"CG1943",0.485632564144738
"CG5744",1.06050805459423e-08
"CG33748",0.247287165987863
"CG44011-PA",0.126752371661589
"CG44011-PB",0.350303521925152
"CG44011-PC",0.126752371661589
"CG6798",0.464138272149133
"CG8552",1.2018373635063e-08
"CG2560",0.273192830157921
"CG8787-PA",0.277458333629468
"CG8787-PB",0.0854455925844903
"CG8787-PC",0.277458333629468
"CG8787-PD",0.0854455925844903
"CG2520-PA",0.116852727065372
"CG2520-PC",0.0818825576946816
"CG2520-PD",0.0818825576946816
"CG2520-PE",1.22741149489382e-08
"CG2520-PF",1.18023234433301e-08
"CG2520-PG",1.16780841223909e-08
"CG2520-PH",0.140927431066598
"CG2520-PI",0.140927431066598
"CG2520-PJ",0.140927431066598
"CG3842",0.563343795858388
"CG7641",0.0935019669062431
"CG17646",0.345463382088917
"CG7050-PA",1.36847042298778e-08
"CG7050-PB",1.36847042298778e-08
"CG7050-PC",1.36847042298778e-08
"CG7050-PD",1.36847042298778e-08
"CG7050-PE",0.236852050945335
"CG7050-PF",1.36847042298778e-08
"CG7050-PH",1.36847042298778e-08
"CG2031",1.56373247020476e-08
"CG13284-PA",0.818622283680037
"CG13284-PB",0.725910414747782
"CG13284-PC",0.822736856849501
"CG13284-PD",0.725910414747782
"CG1740-PA",1.02286386665601e-08
"CG1740-PB",0.256541923438977
"CG1740-PC",1.02286386665601e-08
"CG1740-PD",1.02286386665601e-08
"CG1740-PE",1.02286386665601e-08
"CG4128",0.408131753392964
"CG8683",0.168615703848974
"CG32772",0.417281257775162
"CG1552",0.668529707788703
"CG14383",0.0731718873572809
"CG9894",1.75358178587432e-08
"CG13138",1.06169747043024e-08
"CG1112",0.160001069144466
"CG5935",1.42634333315188e-08
"CG10723",0.484591938413387
"CG3109",0.28348714108048
"CG32686",0.771857813785451
"CG1827-PB",0.461474304588704
"CG1827-PC",0.371192169472746
"CG6058",0.269154143011785
"CG12333",0.454985535302763
"CG1406",1.00956998550468e-08
"CG13628",0.147297780892688
"CG13877",0.580721804680836
"CG5787",0.369593037307905
"CG8915",0.204803949371097
"CG3400",0.117265047902874
"CG16820",0.431512292419319
"CG9212",1.0343751269489e-08
"CG42278-PB",0.442188195320859
"CG42278-PC",0.413012458337036
"CG42278-PD",0.413012458337036
"CG42278-PE",0.442188195320859
"CG33991-PM",0.259075125916126
"CG33991-PC",0.259075125916126
"CG33991-PA",0.259075125916126
"CG33991-PD",0.250443638485181
"CG33991-PB",0.259075125916126
"CG33991-PE",0.239025323100022
"CG33991-PF",0.239025323100022
"CG33991-PG",0.259075125916126
"CG33991-PH",0.259075125916126
"CG33991-PJ",0.239025323100022
"CG33991-PK",0.239025323100022
"CG33991-PL",0.259075125916126
"CG9668",0.213812958299778
"CG7765",1.33129169549479e-08
"CG43772-PA",0.632558580611913
"CG43772-PC",0.294723873002966
"CG3894-PB",0.185033052439878
"CG3894-PC",1.07247453882647e-08
"CG3201",0.292739220282646
"CG32774",0.388204566982517
"CG13379",0.646496750205816
"CG6439",0.534353342491557
"CG11606",1.0450070213168e-08
"CG33990",0.30944603572041
"CG42232",1.42091884637049e-08
"CG3163",0.262381820133211
"CG14476",1.02350444191905e-08
"CG8279",1.00648953674155e-08
"CG17186",1.75929190619837e-08
"CG7052",0.300051020192064
"CG14577",0.243200385846862
"CG3409",0.338483891493483
"CG7452",0.273357909324259
"CG10335",0.482924188490475
"CG8626",1.03495413025942e-08
"CG33470",0.317781984997779
"CG33052",0.638296161866171
"CG7082",0.629439876992182
"CG2736",1.4608378348791e-08
"CG7609",0.200274508335024
"CG7588",0.116065098982339
"CG17943",1.54576361198072e-08
"CG9928",0.553427339302799
"CG11518",1.09688886993756e-08
"CG10433-PA",0.36140781225449
"CG10433-PB",0.326506158249371
"CG33830",0.0964004706971511
"CG2970",1.09223059467025e-08
"CG5315",0.240835162844156
"CG15427-PE",0.174100932368406
"CG15427-PC",0.174100932368406
"CG15427-PD",0.15057206876705
"CG15427-PF",0.174100932368406
"CG15427-PG",0.15057206876705
"CG15427-PH",0.15057206876705
"CG15427-PI",0.174100932368406
"CG7959",0.514412477730791
"CG6451",0.275414396624396
"CG11958-PA",0.121177720501165
"CG11958-PB",0.121177720501165
"CG11958-PD",0.121177720501165
"CG11958-PE",0.512255408224227
"CG9617",1.01893992118587e-08
"CG16932-PC",0.244971010149265
"CG16932-PB",0.298602773244321
"CG16932-PA",0.298602773244321
"CG8931",1.03958763668043e-08
"CG14916",0.518328456016
"CG4717",0.106762358967228
"CG8121",0.327385502745099
"CG12661",0.479608043675589
"CG31317",0.27511144114084
"CG2254",0.375789748761724
"CG2662",1.08729449499951e-08
"CG1898",0.179589766479081
"CG33696",0.566327656343323
"CG15162",0.492716252950283
"CG4843-PA",1.10944574606576e-08
"CG4843-PB",1.10944574606576e-08
"CG4843-PC",0.10357879405328
"CG4843-PD",1.10944574606576e-08
"CG4843-PE",1.10944574606576e-08
"CG13373-PA",0.364667774185701
"CG13373-PB",0.164271833288902
"CG1602",1.04359587833328e-08
"CG9641",0.573130537900045
"CG31183",0.221214001046017
"CG8595",0.374720939262384
"CG34358-PD",0.153780794167392
"CG34358-PC",0.138691839941274
"CG34358-PA",0.109350164810755
"CG34358-PE",0.181342714677731
"CG34358-PF",0.111571161942643
"CG34358-PG",0.134788688326485
"CG34358-PH",0.134788688326485
"CG18361",1.06927082926656e-08
"CG14613",1.12108019271065e-08
"CG17090",0.361092002158229
"CG32133",1.00194025543141e-08
"CG11722",0.169433472985319
"CG5681",0.590391369688116
"CG34421-PB",0.446550567065156
"CG34421-PC",0.446550567065156
"CG34421-PD",0.446550567065156
"CG34421-PE",0.231407530654007
"CG7778",0.572260838247127
"CG4437",0.29611192632483
"CG33849",1.79802847991805e-08
"CG7533",0.289893155876694
"CG14440",1.00024562109429e-08
"CG10806",0.758051212575087
"CG4621",0.582437676049905
"CG3497",1.68221376847824e-08
"CG10237-PA",0.41801958520182
"CG10237-PB",0.190298156250174
"CG10237-PC",0.42223028658028
"CG10237-PD",0.41801958520182
"CG10237-PE",0.42223028658028
"CG9204-PA",0.54937056501545
"CG9204-PB",0.565769431399746
"CG9204-PC",0.550672448020855
"CG9204-PD",0.559799644115351
"CG5723",1.34826697096579e-08
"CG40298",0.359152985013045
"CG1676",1.02226927077951e-08
"CG4276",0.174263107029342
"CG10219",0.208561404689717
"CG43860-PE",1.20705918422317e-08
"CG43897-PB",0.39404178414111
"CG43897-PE",0.36757969915166
"CG43897-PC",0.39404178414111
"CG43897-PF",0.36757969915166
"CG43897-PA",0.39404178414111
"CG43897-PG",0.36757969915166
"CG43897-PH",0.36757969915166
"CG43897-PI",0.351341916111365
"CG43897-PJ",0.39404178414111
"CG43897-PK",0.39404178414111
"CG43897-PL",0.39404178414111
"CG43897-PM",0.348273491523059
"CG43897-PN",0.348273491523059
"CG43897-PO",0.401553981153649
"CG43897-PQ",0.363263955138874
"CG43897-PR",0.353748958472326
"CG31961",0.151320290127552
"CG7540",0.187053880031027
"CG33206",0.465169866451456
"CG10603",0.205610280428979
"CG2330",0.28251137023779
"CG17337",0.50872379066556
"CG2987",0.155087187518196
"CG7407",0.656044805724634
"CG7016",0.417720278034905
"CG9535",0.474520966300925
"CG42368",0.660159729662472
"CG1987",1.75873515126943e-08
"CG8524",1.16176188100973e-08
"CG2022",0.759182842500326
"CG6621",0.284849338212693
"CG4898-PK",1.13727057302794e-08
"CG4898-PJ",0.0815013946605916
"CG4898-PL",1.84181144592448e-08
"CG4898-PE",1.02099287168861e-08
"CG4898-PF",1.26684196190126e-08
"CG4898-PA",0.0888888130533577
"CG4898-PI",0.257903309996466
"CG4898-PC",0.257903309996466
"CG4898-PH",0.371523032026476
"CG4898-PG",0.0815013946605916
"CG4898-PR",0.168288187972062
"CG4898-PS",0.137236414189285
"CG4898-PM",0.0815013946605916
"CG4898-PN",0.114491044558869
"CG4898-PO",0.0815013946605916
"CG4898-PP",1.02149376605176e-08
"CG4898-PQ",0.193116739340799
"CG32815",1.07664538933473e-08
"CG3303",0.76648005063579
"CG7465",0.251047306372478
"CG32039",0.514384728297993
"CG11378",0.879088875658043
"CG33668",0.287612099291252
"CG1553",0.107410363714348
"CG1470",0.0990503752397483
"CG3883",0.1584292190629
"CG4058",0.263306651019328
"CG14998",0.522799706079405
"CG1099-PB",0.137213818148749
"CG1099-PA",0.356162325129118
"CG1099-PC",0.26198490979377
"CG1099-PD",0.356162325129118
"CG1099-PG",0.356162325129118
"CG1099-PH",0.137213818148749
"CG33955",0.596682942424147
"CG33230",0.544386845131306
"CG17489-PA",1.02047787636047e-08
"CG17489-PB",1.02047787636047e-08
"CG17489-PF",1.1048040406125e-08
"CG17489-PG",1.02047787636047e-08
"CG5208",1.09999604414063e-08
"CG32202",0.283746228175929
"CG5085",0.366926344995897
"CG30382",0.832611366253971
"CG11205",0.799826991307772
"CG31437",0.523834174687302
"CG33493",0.25299525363244
"CG30000",0.745544928450843
"CG32031-PA",0.109529114204167
"CG32031-PB",0.109529114204167
"CG32031-PD",0.0821439307874885
"CG32031-PC",0.193479890497179
"CG32031-PE",0.174966759466175
"CG32031-PG",0.0821439307874885
"CG7922",0.66744202267848
"CG31991",0.674232143364709
"CG33304",0.359838060254551
"CG15023",0.358066150765608
"CG8293",0.355071984123481
"CG31613",0.104787736160259
"CG10737-PD",0.309981221645771
"CG10737-PC",0.309981221645771
"CG10737-PA",0.282698203205335
"CG10737-PE",0.127376550564934
"CG10737-PU",0.288141214708022
"CG10737-PT",0.271836158120383
"CG10737-PS",0.286229996199516
"CG10737-PR",0.172139887186659
"CG10737-PQ",0.199694492154122
"CG10737-PP",0.271836158120383
